ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
312543480920432545,2021-08,0.015316648438257717
312543480920432545,2021-08,0.01658154623178161
312543480920432545,2021-08,0.01658154623178161
312543480920432545,2021-08,0.029589121081099207
312543480920432545,2021-08,0.013065062715298094
312543480920432545,2021-08,0.013065062715298094
312543480920432545,2021-09,0.010138676520557255
312543480920432545,2021-09,0.030571562169697166
312543480920432545,2021-09,0.011249787631668366
312543480920432545,2021-09,0.011249787631668366
312543480920432545,2021-09,0.011249787631668366
312543480920432545,2021-09,0.010972009853890588
312543480920432545,2021-09,0.006805343187223922
312543480920432545,2021-09,0.03828226356694537
312543480920432545,2021-10,0.012777777777777779
312543480920432545,2021-10,0.01170807453416149
312543480920432545,2021-10,0.014444444444444447
312543480920432545,2021-10,0.011746189908047468
312543480920432545,2021-10,0.011718792647773495
312543480920432545,2021-10,0.017788495891389783
312543480920432545,2021-11,0.013501646068567213
312543480920432545,2021-11,0.3068611111111111
312543480920432545,2021-11,0.01850164606856721
312543480920432545,2021-11,0.013482747032544887
312543480920432545,2021-11,0.013455349772270916
312543480920432545,2021-11,0.013455349772270916
312543480920432545,2021-11,0.018456566183263686
312543480920432545,2021-11,0.018456566183263686
312543480920432545,2021-11,0.02178989951659702
314309872114206760,2021-07,0.13404989858442767
314309872114206760,2021-07,0.13404989858442767
314309872114206760,2021-08,0.14154989858442768
314309872114206760,2021-08,0.14766100969553883
314309872114206760,2021-08,0.14377212080664992
314309872114206760,2021-08,0.1454387874733166
314309872114206760,2021-08,0.1388587145969499
314309872114206760,2021-08,0.1388587145969499
314309872114206760,2021-08,0.1388587145969499
314309872114206760,2021-08,0.13719204793028322
314309872114206760,2021-09,0.10877460317460319
314309872114206760,2021-09,0.10988571428571428
314309872114206760,2021-09,0.10877460317460319
314309872114206760,2021-09,0.10877460317460319
314309872114206760,2021-09,0.09886845683726243
314309872114206760,2021-09,0.09886845683726243
314309872114206760,2021-09,0.09886845683726243
314309872114206760,2021-09,0.09886845683726243
314309872114206760,2021-09,0.09886845683726243
314309872114206760,2021-09,0.09886845683726243
314309872114206760,2021-09,0.10164623461504022
314309872114206760,2021-10,0.18236831845335685
324916756972236008,2021-07,0.059718983792557516
324916756972236008,2021-07,0.8613046605919799
324916756972236008,2021-07,0.12805743996587463
324916756972236008,2021-07,0.14209153697106622
324916756972236008,2021-07,0.12805743996587463
324916756972236008,2021-07,0.18427874318368972
324916756972236008,2021-07,0.21452436562369126
324916756972236008,2021-08,0.23632854767775338
324916756972236008,2021-08,0.2572981853266831
324916756972236008,2021-08,0.3173310630509498
324916756972236008,2021-08,0.5001371141364658
324916756972236008,2021-08,0.29377395544573986
324916756972236008,2021-08,0.2343654395389113
324916756972236008,2021-09,0.15754157136175956
324916756972236008,2021-09,0.15487790909775945
324916756972236008,2021-09,0.15095634047030845
324916756972236008,2021-09,0.15602153466491028
324916756972236008,2021-09,0.159386251125557
324916756972236008,2021-09,0.16080781975300798
324916756972236008,2021-09,0.1738333546293051
324916756972236008,2021-10,0.15213888353299607
324916756972236008,2021-10,0.14981409526010256
324916756972236008,2021-10,0.14981409526010256
324916756972236008,2021-10,0.2263172658188108
324916756972236008,2021-10,0.14981409526010256
324916756972236008,2021-11,0.13600427820118818
324916756972236008,2021-11,0.15509214051009895
324916756972236008,2021-11,0.13248993566571104
324916756972236008,2021-11,0.1625552371284999
324916756972236008,2021-11,0.16511921145541494
326257359176916767,2021-07,0.013764917703128836
326257359176916767,2021-08,0.06658018995219353
326257359176916767,2021-09,0.05016859363321459
326257359176916767,2021-09,0.06497414918877015
326257359176916767,2021-09,0.07123983817112209
326257359176916767,2021-10,0.11127421732838584
340285351737204923,2021-07,0.015583945328437373
340285351737204923,2021-07,0.008917278661770705
340285351737204923,2021-07,0.008917278661770705
340285351737204923,2021-07,0.025122939925571505
340285351737204923,2021-08,0.07434717284166488
340285351737204923,2021-08,0.08768050617499822
340285351737204923,2021-08,0.12288095387544594
340285351737204923,2021-09,0.0801437908496732
340285351737204923,2021-09,0.08947712418300653
340285351737204923,2021-09,0.08681045751633987
340285351737204923,2021-09,0.13308823529411765
340285351737204923,2021-09,0.09614379084967319
340285351737204923,2021-09,0.0861437908496732
340285351737204923,2021-09,0.07781045751633987
340285351737204923,2021-09,0.07781045751633987
340285351737204923,2021-10,0.11706384015594541
340285351737204923,2021-10,0.11348976608187135
340285351737204923,2021-10,0.12727751536962062
340285351737204923,2021-10,0.11373050682261208
345033315379741874,2021-09,0.025479484212758252
345033315379741874,2021-10,0.022892280867247608
345447888460137901,2021-07,0.14510950181394539
345447888460137901,2021-08,0.19507813248969416
345447888460137901,2021-09,0.1417831951432641
410843023337872279,2021-07,0.13597463484770964
410843023337872279,2021-07,0.1282022316900857
410843023337872279,2021-07,0.128586597460626
410843023337872279,2021-08,0.8207400215688812
410843023337872279,2021-09,0.6522752646932283
410843023337872279,2021-09,0.2197635107782917
410843023337872279,2021-09,0.20979323480213133
410843023337872279,2021-10,0.42914376257945624
410843023337872279,2021-10,0.1874185364712812
410843023337872279,2021-10,0.17086164097413434
410843023337872279,2021-10,0.16222338819563759
410843023337872279,2021-11,0.13437100359008844
410843023337872279,2021-11,0.21447661279201624
411246418132008456,2021-07,0.1314927927927928
417157680860985231,2021-07,0.040178584832449946
417157680860985231,2021-07,0.05461899397226523
417157680860985231,2021-08,0.007492850644119503
417157680860985231,2021-08,0.008357682480000132
417157680860985231,2021-08,0.007494694781930836
417157680860985231,2021-08,0.010705876895707348
417157680860985231,2021-08,0.010783285022180766
417157680860985231,2021-09,0.01762832099485917
417157680860985231,2021-09,0.01750113248677028
417157680860985231,2021-09,0.011426710256367035
417157680860985231,2021-09,0.017698087107042335
417157680860985231,2021-09,0.017488393633267093
417157680860985231,2021-09,0.4675637254901961
417157680860985231,2021-09,0.017607276064578573
417157680860985231,2021-09,0.017641059848362357
417157680860985231,2021-10,0.01401551989317267
417157680860985231,2021-10,0.013907430425251931
417157680860985231,2021-10,0.013771748090160416
417157680860985231,2021-10,0.3701623931623932
417157680860985231,2021-10,0.014035363239928867
417157680860985231,2021-10,0.013771748090160416
417157680860985231,2021-10,0.013789414072115343
417157680860985231,2021-10,0.014011963173071535
417157680860985231,2021-11,0.006874965471660956
417157680860985231,2021-11,0.006874965471660956
417157680860985231,2021-11,0.006874965471660956
417157680860985231,2021-11,0.006874965471660956
417157680860985231,2021-11,0.007150243059655539
459290606780222306,2021-07,0.0906336844920801
459290606780222306,2021-07,0.0906336844920801
459290606780222306,2021-07,0.07250045017571266
459290606780222306,2021-07,0.08422635157098438
459290606780222306,2021-07,0.08427283404208753
459290606780222306,2021-07,0.08422635157098438
459290606780222306,2021-07,0.0725596849043177
459290606780222306,2021-07,0.09072429307403637
459290606780222306,2021-07,0.08295559794839301
459290606780222306,2021-07,0.0837704872495195
459290606780222306,2021-07,0.08298363638728933
459290606780222306,2021-07,0.08298363638728933
459290606780222306,2021-07,0.0837704872495195
459290606780222306,2021-08,0.07206194435145094
459290606780222306,2021-08,0.07151009884805694
459290606780222306,2021-08,0.0672318016693068
459290606780222306,2021-08,0.06551865253153696
459290606780222306,2021-08,0.06551865253153696
459290606780222306,2021-08,0.07206194435145094
459290606780222306,2021-08,0.06551865253153696
459290606780222306,2021-08,0.06551865253153696
459290606780222306,2021-08,0.10658244341082261
459290606780222306,2021-08,0.10170952063467403
459290606780222306,2021-08,0.0783429127804179
459290606780222306,2021-08,0.07440754142042585
459290606780222306,2021-08,0.08142798418901931
459290606780222306,2021-08,0.08262120995916804
459290606780222306,2021-08,0.08137931157204399
459290606780222306,2021-09,0.12055307658074241
459290606780222306,2021-09,0.12899919511476815
459290606780222306,2021-09,0.1568229174293177
459290606780222306,2021-09,0.10860863213629798
459290606780222306,2021-09,0.12233252844810145
459290606780222306,2021-09,0.11545751136765282
459290606780222306,2021-09,0.1149691413926265
459290606780222306,2021-09,0.1149691413926265
459290606780222306,2021-09,0.12467486196468366
459290606780222306,2021-09,0.14714660205752864
459290606780222306,2021-09,0.16157454485180806
459290606780222306,2021-09,0.1209248384707135
459290606780222306,2021-09,0.13256542494315382
459290606780222306,2021-09,0.16157454485180806
459290606780222306,2021-09,0.12341525992665218
459290606780222306,2021-10,0.07180631863598112
459290606780222306,2021-10,0.07180631863598112
459290606780222306,2021-10,0.05283398749685773
459290606780222306,2021-10,0.052291351837943
459290606780222306,2021-10,0.07300658405601808
459290606780222306,2021-10,0.05150385181558091
459290606780222306,2021-10,0.07542766474080759
459290606780222306,2021-10,0.05610501408866978
459290606780222306,2021-10,0.07663442605416983
459290606780222306,2021-10,0.10922371750268761
459290606780222306,2021-10,0.0551661728864679
459290606780222306,2021-10,0.053928736824485374
459290606780222306,2021-11,0.06191941145002205
459290606780222306,2021-11,0.0709359150758277
459290606780222306,2021-11,0.08607887049861428
459290606780222306,2021-11,0.09659903187752127
459290606780222306,2021-11,0.07550662214653477
459290606780222306,2021-11,0.07654952804941867
459290606780222306,2021-11,0.06460130748889623
459290606780222306,2021-11,0.09610403972933337
460993244124061972,2021-11,0.23679931208888258
460993244124061972,2021-11,0.19838772380923783
465309249432033993,2021-07,0.026178797241509812
465309249432033993,2021-07,0.02284546390817648
465309249432033993,2021-07,0.02783962619655943
465309249432033993,2021-07,0.02783962619655943
465309249432033993,2021-07,0.03267768014529332
465309249432033993,2021-08,0.022123455409841092
465309249432033993,2021-08,0.022123455409841092
465309249432033993,2021-08,0.009948393810159604
465309249432033993,2021-08,0.014185339687434878
465309249432033993,2021-08,0.009218453200469882
465309249432033993,2021-08,0.007125728550488626
465309249432033993,2021-08,0.014328663212725615
465309249432033993,2021-09,0.034714459301152856
465309249432033993,2021-09,0.014482956685641911
465309249432033993,2021-09,0.00802622496660714
465309249432033993,2021-10,0.008165691601963216
465309249432033993,2021-10,0.015770944362285967
465309249432033993,2021-10,0.012006441501269857
465309249432033993,2021-10,0.0159458354406638
465309249432033993,2021-11,0.03726721762589652
465309249432033993,2021-11,0.031433884292563184
465309249432033993,2021-11,0.03589654367325535
465309249432033993,2021-11,0.03726721762589652
472772897496154354,2021-07,0.010298513113348971
472772897496154354,2021-08,0.011160722912841
472772897496154354,2021-08,0.011200524262522589
472772897496154354,2021-08,0.008469409667012281
472772897496154354,2021-08,0.01123183033990614
472772897496154354,2021-08,0.014565163673239475
472772897496154354,2021-09,0.0014299787041431818
472772897496154354,2021-09,0.0013953226194870973
472772897496154354,2021-09,0.0026235289084103443
472772897496154354,2021-09,0.004792100530731515
472772897496154354,2021-10,0.017500047889661127
472772897496154354,2021-10,0.024468379172188217
472772897496154354,2021-11,0.0067625542021126535
493667100055938118,2021-09,0.5471840163846534
493667100055938118,2021-11,0.48684343434343436
499242942549937267,2021-07,0.13218679637328049
499242942549937267,2021-07,0.13218679637328049
499242942549937267,2021-07,0.13218679637328049
499242942549937267,2021-07,0.14359540335233437
499242942549937267,2021-07,0.14359540335233437
499242942549937267,2021-07,0.13218679637328049
499242942549937267,2021-07,0.14776207001900105
499242942549937267,2021-07,0.13218679637328049
499242942549937267,2021-07,0.1385132367024986
499242942549937267,2021-07,0.16843740391779607
499242942549937267,2021-07,0.16843740391779607
499242942549937267,2021-07,0.12459868002017986
499242942549937267,2021-07,0.13019666317705533
499242942549937267,2021-07,0.14241888539927758
499242942549937267,2021-07,0.1692707372511294
499242942549937267,2021-07,0.1692707372511294
499242942549937267,2021-07,0.1940906978642133
499242942549937267,2021-08,0.18905360393261428
499242942549937267,2021-08,0.2960971030744795
499242942549937267,2021-08,0.18436841874742907
499242942549937267,2021-08,0.3535043260964739
503021894071666233,2021-07,0.18946750704650492
503021894071666233,2021-08,0.16974528482428267
503021894071666233,2021-08,0.1943563959353938
503021894071666233,2021-08,0.18241195149094933
503021894071666233,2021-10,0.13010116225439933
503021894071666233,2021-10,0.11975028506141686
503021894071666233,2021-10,0.12185943922536555
503021894071666233,2021-10,0.13150422872780704
503021894071666233,2021-11,0.1196919189464707
510795635145114083,2021-07,0.23726593868970952
510795635145114083,2021-07,0.08170049881700499
510795635145114083,2021-07,0.06626722118511194
510795635145114083,2021-07,0.07619189161825694
510795635145114083,2021-07,0.22625623851334267
510795635145114083,2021-07,0.09170049881700498
510795635145114083,2021-07,0.07619189161825694
510795635145114083,2021-08,0.08777777777777777
510795635145114083,2021-08,0.11289272030651341
510795635145114083,2021-08,0.08444444444444445
510795635145114083,2021-08,0.08777777777777777
510795635145114083,2021-09,0.09594444444444444
510795635145114083,2021-09,0.1126111111111111
510795635145114083,2021-09,0.11594444444444443
510795635145114083,2021-09,0.1187222222222222
510795635145114083,2021-09,0.11511111111111111
510795635145114083,2021-09,0.12177777777777778
510795635145114083,2021-10,0.09195544554455447
510795635145114083,2021-10,0.10040372140662342
510795635145114083,2021-10,0.09862211221122112
510795635145114083,2021-10,0.09850156823490157
510795635145114083,2021-11,0.10158798798798799
510795635145114083,2021-11,0.10179632132132133
510795635145114083,2021-11,0.10353827160493827
510795635145114083,2021-11,0.10492132132132131
510795635145114083,2021-11,0.09306655665566556
510795635145114083,2021-11,0.0963998899889989
511305041047444825,2021-07,0.19708171376439423
511305041047444825,2021-07,0.12431149764578445
511305041047444825,2021-07,0.12097816431245112
511305041047444825,2021-08,0.1798552799410287
511305041047444825,2021-09,0.4330091362810734
511305041047444825,2021-09,0.1837424217998687
511305041047444825,2021-09,0.19300342808917686
511305041047444825,2021-09,0.26774322251880167
511305041047444825,2021-10,0.1908162393162393
511305041047444825,2021-10,0.190982905982906
511305041047444825,2021-10,0.220939615939616
511305041047444825,2021-10,0.2122497671410715
511305041047444825,2021-11,0.2066295498790632
521351744568531135,2021-08,0.06149850692032389
521351744568531135,2021-09,0.043913273376738754
521351744568531135,2021-10,0.06554126662093109
521351744568531135,2021-10,0.060744025251284084
521351744568531135,2021-11,0.04211166363232575
521351744568531135,2021-11,0.04826672466674364
524026009392362402,2021-07,0.059642112987041154
524026009392362402,2021-07,0.04371803392100156
524026009392362402,2021-08,0.03865508408748162
524026009392362402,2021-08,0.043168972976370505
524026009392362402,2021-09,0.5511324786324786
524026009392362402,2021-09,0.012959152724584101
524026009392362402,2021-10,0.05951661611660414
524026009392362402,2021-10,0.629662126068376
531805620371082364,2021-07,0.021446406119923937
531805620371082364,2021-08,0.016699075022709033
531805620371082364,2021-08,0.01692247618907295
531805620371082364,2021-09,0.3566731734761594
531805620371082364,2021-09,0.10970608482812923
531805620371082364,2021-09,0.016541761512242056
531805620371082364,2021-10,0.015253170897700799
531805620371082364,2021-10,0.009353065093339673
531805620371082364,2021-10,0.015544433033623128
531805620371082364,2021-11,0.4346947484882269
621182491555347581,2021-07,0.20422222222222222
621182491555347581,2021-07,0.18305555555555558
621182491555347581,2021-07,0.17829268292682926
